name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,sl,tp,sm,st,gate,kn,kr,kb,h,w
sl-0.2|tp1000000000.0|sm1|st0.6|tight|k333|h6|ew,0.19365625491116734,0.12725478443785376,6.640147047331357,0.8398928103223994,-0.6202667949597892,100,0.16296335342475185,0.08375936765014536,0.0,0.47097409668000045,1.4903156085317237,9,4,10,-0.2,1000000000.0,1,0.6,tight,3,3,3,6,ew
sl-0.3|tp1.0|sm1|st0.6|breadth_tight|k333|h6|ew,0.19365999492437824,0.12725478443785376,6.640521048652448,0.8346141003864368,-0.6202667949597893,100,0.16295228064113995,0.0932806014533123,0.0,0.41099719048313244,1.4892083301705354,9,5,10,-0.3,1.0,1,0.6,breadth_tight,3,3,3,6,ew
sl-0.3|tp1.0|sm1|st0.6|tight|k333|h6|ew,0.19365999492437824,0.12725478443785376,6.640521048652448,0.8346141003864368,-0.6202667949597893,100,0.16295228064113995,0.0932806014533123,0.0,0.41099719048313244,1.4892083301705354,9,5,10,-0.3,1.0,1,0.6,tight,3,3,3,6,ew
sl-1.0|tp0.75|sm1|st0.6|tight|k434|h6|ew,0.19413198326012138,0.12725478443785376,6.687719882226761,0.6810393315716297,-0.5773755420734834,100,0.16229207876746946,0.06959081269170608,-0.03214980207938989,0.8141685958924205,1.4231881428034832,7,3,10,-1.0,0.75,1,0.6,tight,4,3,4,6,ew
sl-1.0|tp0.75|sm1|st0.6|breadth_tight|k434|h6|ew,0.19413198326012138,0.12725478443785376,6.687719882226761,0.6810393315716297,-0.5773755420734834,100,0.16229207876746946,0.06959081269170608,-0.03214980207938989,0.8141685958924205,1.4231881428034832,7,3,10,-1.0,0.75,1,0.6,breadth_tight,4,3,4,6,ew
sl-0.25|tp1.5|sm1|st0.6|breadth_tight|k324|h6|ew,0.17887593948465286,0.12725478443785376,5.162115504679909,0.6905615934092442,-0.667352199907573,88,0.1619834903826042,0.09543881256658915,0.0,0.5226477501166917,1.3923293043169587,9,5,10,-0.25,1.5,1,0.6,breadth_tight,3,2,4,6,ew
sl-0.25|tp1.5|sm1|st0.6|tight|k324|h6|ew,0.17887593948465286,0.12725478443785376,5.162115504679909,0.6905615934092442,-0.667352199907573,88,0.1619834903826042,0.09543881256658915,0.0,0.5226477501166917,1.3923293043169587,9,5,10,-0.25,1.5,1,0.6,tight,3,2,4,6,ew
sl-0.25|tp1000000000.0|sm1|st0.6|breadth_tight|k324|h6|ew,0.17878890564685856,0.12725478443785376,5.15341212090048,0.6847294557066032,-0.667352199907573,88,0.1618998244885763,0.09543881256658915,0.0,0.5218110911764127,1.3839627149141684,9,5,10,-0.25,1000000000.0,1,0.6,breadth_tight,3,2,4,6,ew
sl-0.25|tp1000000000.0|sm1|st0.6|tight|k324|h6|ew,0.17878890564685856,0.12725478443785376,5.15341212090048,0.6847294557066032,-0.667352199907573,88,0.1618998244885763,0.09543881256658915,0.0,0.5218110911764127,1.3839627149141684,9,5,10,-0.25,1000000000.0,1,0.6,tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm0|st0.6|breadth_tight|k222|h6|ew,0.16914041618760356,0.12725478443785376,4.18856317497498,0.6511927100957458,-0.8555187170299995,88,0.16150807717107066,0.1435016914098215,-0.0927087739080048,0.49490423922664517,1.344787983163604,8,5,10,-0.3,1000000000.0,0,0.6,breadth_tight,2,2,2,6,ew
sl-0.3|tp1000000000.0|sm0|st0.6|tight|k222|h6|ew,0.16914041618760356,0.12725478443785376,4.18856317497498,0.6511927100957458,-0.8555187170299995,88,0.16150807717107066,0.1435016914098215,-0.0927087739080048,0.49490423922664517,1.344787983163604,8,5,10,-0.3,1000000000.0,0,0.6,tight,2,2,2,6,ew
sl-0.3|tp1.5|sm0|st0.6|breadth_tight|k222|h6|ew,0.16914041618760356,0.12725478443785376,4.18856317497498,0.6511927100957458,-0.8555187170299995,88,0.16150807717107066,0.1435016914098215,-0.0927087739080048,0.49490423922664517,1.344787983163604,8,5,10,-0.3,1.5,0,0.6,breadth_tight,2,2,2,6,ew
sl-0.3|tp1.5|sm0|st0.6|tight|k222|h6|ew,0.16914041618760356,0.12725478443785376,4.18856317497498,0.6511927100957458,-0.8555187170299995,88,0.16150807717107066,0.1435016914098215,-0.0927087739080048,0.49490423922664517,1.344787983163604,8,5,10,-0.3,1.5,0,0.6,tight,2,2,2,6,ew
sl-0.2|tp1.5|sm0|st0.6|breadth_tight|k222|h6|ew,0.15601515262596255,0.12725478443785376,2.8760368188108787,0.6129885179087249,-0.8555187170299994,88,0.1612894315169512,0.15374996177119937,-0.0927087739080048,0.5645925229360211,1.3229234177516584,8,5,10,-0.2,1.5,0,0.6,breadth_tight,2,2,2,6,ew
sl-0.2|tp1000000000.0|sm0|st0.6|breadth_tight|k222|h6|ew,0.15601515262596255,0.12725478443785376,2.8760368188108787,0.6129885179087249,-0.8555187170299994,88,0.1612894315169512,0.15374996177119937,-0.0927087739080048,0.5645925229360211,1.3229234177516584,8,5,10,-0.2,1000000000.0,0,0.6,breadth_tight,2,2,2,6,ew
sl-0.2|tp1.5|sm0|st0.6|tight|k222|h6|ew,0.15601515262596255,0.12725478443785376,2.8760368188108787,0.6129885179087249,-0.8555187170299994,88,0.1612894315169512,0.15374996177119937,-0.0927087739080048,0.5645925229360211,1.3229234177516584,8,5,10,-0.2,1.5,0,0.6,tight,2,2,2,6,ew
sl-0.2|tp1000000000.0|sm0|st0.6|tight|k222|h6|ew,0.15601515262596255,0.12725478443785376,2.8760368188108787,0.6129885179087249,-0.8555187170299994,88,0.1612894315169512,0.15374996177119937,-0.0927087739080048,0.5645925229360211,1.3229234177516584,8,5,10,-0.2,1000000000.0,0,0.6,tight,2,2,2,6,ew
sl-0.3|tp1.0|sm1|st0.6|multi|k333|h6|ew,0.19413051285433425,0.12725478443785376,6.687572841648048,0.8354413773468815,-0.5397338017174685,100,0.16026211770283103,0.07864909940139819,0.0,0.5044219153512186,1.2201920363396426,9,4,10,-0.3,1.0,1,0.6,multi,3,3,3,6,ew
sl-0.25|tp1.0|sm1|st0.6|multi|k333|h6|ew,0.1851722878520503,0.12725478443785376,5.791750341419655,0.8184124580526839,-0.6122305559135434,100,0.16016872737673363,0.07864909940139819,0.0,0.4208813658509849,1.2108530037299006,9,4,10,-0.25,1.0,1,0.6,multi,3,3,3,6,ew
sl-1.0|tp1.0|sm1|st0.6|multi|k434|h6|ew,0.19408660494111007,0.12725478443785376,6.683182050325631,0.6538779053565504,-0.6034065287562339,100,0.1593234525640654,0.06959081269170608,-0.03214980207938989,0.7539448204448709,1.1263255224630804,7,3,10,-1.0,1.0,1,0.6,multi,4,3,4,6,ew
sl-0.4|tp0.75|sm1|st0.6|multi|k333|h6|ew,0.18722781604159322,0.12725478443785376,5.997303160373946,0.7857880303605292,-0.6092928741800893,100,0.15919468142317436,0.07864909940139819,0.0,0.4228796168293012,1.113448408373975,9,4,10,-0.4,0.75,1,0.6,multi,3,3,3,6,ew
sl-0.2|tp1.5|sm0|st0.6|multi|k434|h6|ew,0.19055962602785126,0.12725478443785376,6.33048415899975,0.6571237540680034,-0.7159045783752794,100,0.1590332091044638,0.0747023407083619,0.0,0.59660502396333,1.0973011765029206,9,4,10,-0.2,1.5,0,0.6,multi,4,3,4,6,ew
sl-0.25|tp0.75|sm1|st0.6|breadth_tight|k333|h6|ew,0.17660368274541827,0.12725478443785376,4.93488983075645,0.7905588713956591,-0.6202667949597892,100,0.15901561784932094,0.09823461896943475,0.0,0.34652083075201046,1.095542050988633,9,5,10,-0.25,0.75,1,0.6,breadth_tight,3,3,3,6,ew
sl-0.25|tp0.75|sm1|st0.6|tight|k333|h6|ew,0.17660368274541827,0.12725478443785376,4.93488983075645,0.7905588713956591,-0.6202667949597892,100,0.15901561784932094,0.09823461896943475,0.0,0.34652083075201046,1.095542050988633,9,5,10,-0.25,0.75,1,0.6,tight,3,3,3,6,ew
sl-1.0|tp1.0|sm0|st0.6|multi|k222|h6|ew,0.21248254263298993,0.12725478443785376,8.522775819513617,0.6236123489840226,-0.6480643351967413,88,0.1587336540461733,0.038193505759750224,-0.05296616053939429,0.7364541131462479,1.067345670673868,7,4,10,-1.0,1.0,0,0.6,multi,2,2,2,6,ew
sl-0.4|tp1000000000.0|sm0|st0.6|multi|k222|h6|ew,0.200095965985434,0.12725478443785376,7.284118154758024,0.6785866077667151,-0.6458760851000422,88,0.15873239835348776,0.06712027940142795,-0.026326325581858323,0.47592207097872286,1.0672201014053162,7,4,10,-0.4,1000000000.0,0,0.6,multi,2,2,2,6,ew
sl-0.4|tp1.5|sm0|st0.6|multi|k222|h6|ew,0.200095965985434,0.12725478443785376,7.284118154758024,0.6785866077667151,-0.6458760851000422,88,0.15873239835348776,0.06712027940142795,-0.026326325581858323,0.47592207097872286,1.0672201014053162,7,4,10,-0.4,1.5,0,0.6,multi,2,2,2,6,ew
sl-1.0|tp0.75|sm1|st0.6|multi|k434|h6|ew,0.19073769890436965,0.12725478443785376,6.348291446651588,0.6633924943287025,-0.6034065287562339,100,0.15848816720363978,0.06959081269170608,-0.03214980207938989,0.7761294802541236,1.042796986420516,7,3,10,-1.0,0.75,1,0.6,multi,4,3,4,6,ew
sl-0.2|tp1.5|sm0|st0.6|tight|k434|h6|ew,0.18847367286999672,0.12725478443785376,6.121888843214296,0.6501883487628065,-0.7268158485275458,100,0.15696243742175134,0.0747023407083619,0.0,0.5758973071362052,0.8902240082316724,9,4,10,-0.2,1.5,0,0.6,tight,4,3,4,6,ew
sl-0.2|tp1.5|sm0|st0.6|breadth_tight|k434|h6|ew,0.18847367286999672,0.12725478443785376,6.121888843214296,0.6501883487628065,-0.7268158485275458,100,0.15696243742175134,0.0747023407083619,0.0,0.5758973071362052,0.8902240082316724,9,4,10,-0.2,1.5,0,0.6,breadth_tight,4,3,4,6,ew
sl-0.2|tp1.5|sm1|st0.6|multi|k333|h6|ew,0.188737840291473,0.12725478443785376,6.148305585361924,0.8532234336960772,-0.6122305559135434,100,0.1566846670325079,0.0748936156193094,0.0,0.48209279117791093,0.8624469693073303,9,4,10,-0.2,1.5,1,0.6,multi,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.6|multi|k333|h6|ew,0.18865007837106518,0.12725478443785376,6.1395293933211414,0.8383379903334051,-0.6122305559135434,100,0.15660322953759379,0.0748936156193094,0.0,0.48127841622876955,0.8543032198159162,9,4,10,-0.2,1000000000.0,1,0.6,multi,3,3,3,6,ew
sl-0.2|tp1.0|sm0|st0.6|multi|k434|h6|ew,0.18854129740748005,0.12725478443785376,6.128651296962628,0.6540469421244222,-0.7159045783752794,100,0.15596221783307432,0.0747023407083619,0.0,0.5662800090046995,0.7902020493639703,9,4,10,-0.2,1.0,0,0.6,multi,4,3,4,6,ew
sl-0.3|tp0.75|sm0|st0.6|multi|k222|h6|ew,0.1867636042836398,0.12725478443785376,5.950881984578604,0.6928971005223209,-0.6518530589366586,88,0.15451129505331931,0.0779477269174148,-0.012233091394544204,0.49490423922664517,0.6451097713884717,8,4,10,-0.3,0.75,0,0.6,multi,2,2,2,6,ew
sl-1.0|tp1.0|sm0|st0.6|breadth_tight|k434|h6|ew,0.18977432415458062,0.12725478443785376,6.251953971672686,0.6468917961883008,-0.5773755420734833,100,0.15438885284835838,0.06959081269170608,-0.03214980207938989,0.6817729108906108,0.6328655508923766,7,4,10,-1.0,1.0,0,0.6,breadth_tight,4,3,4,6,ew
sl-1.0|tp1.0|sm0|st0.6|tight|k434|h6|ew,0.18977432415458062,0.12725478443785376,6.251953971672686,0.6468917961883008,-0.5773755420734833,100,0.15438885284835838,0.06959081269170608,-0.03214980207938989,0.6817729108906108,0.6328655508923766,7,4,10,-1.0,1.0,0,0.6,tight,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st0.6|tight|k222|h6|ew,0.17565510745176272,0.12725478443785376,4.840032301390895,0.7166487425275102,-0.7636483721623589,88,0.15432323646504834,0.1269798497882192,0.0,0.34775592058738214,0.6263039125613726,9,5,10,-0.3,0.75,1,0.6,tight,2,2,2,6,ew
sl-0.3|tp0.75|sm1|st0.6|breadth_tight|k222|h6|ew,0.17565510745176272,0.12725478443785376,4.840032301390895,0.7166487425275102,-0.7636483721623589,88,0.15432323646504834,0.1269798497882192,0.0,0.34775592058738214,0.6263039125613726,9,5,10,-0.3,0.75,1,0.6,breadth_tight,2,2,2,6,ew
sl-0.4|tp0.75|sm0|st0.6|multi|k222|h6|ew,0.19705620541154745,0.12725478443785376,6.980142097369368,0.66746582563429,-0.6480643351967413,88,0.1542096909100378,0.056209849936889045,-0.05296616053939429,0.4897966944272294,0.6149493570603181,7,4,10,-0.4,0.75,0,0.6,multi,2,2,2,6,ew
sl-0.2|tp1.0|sm0|st0.6|tight|k434|h6|ew,0.186458880518509,0.12725478443785376,5.920409608065524,0.6470726076723039,-0.726815848527546,100,0.1539307772192935,0.0747023407083619,0.0,0.5459656028668913,0.587057987985888,9,4,10,-0.2,1.0,0,0.6,tight,4,3,4,6,ew
sl-0.2|tp1.0|sm0|st0.6|breadth_tight|k434|h6|ew,0.186458880518509,0.12725478443785376,5.920409608065524,0.6470726076723039,-0.726815848527546,100,0.1539307772192935,0.0747023407083619,0.0,0.5459656028668913,0.587057987985888,9,4,10,-0.2,1.0,0,0.6,breadth_tight,4,3,4,6,ew
sl-0.25|tp1.5|sm1|st0.6|multi|k324|h6|ew,0.1725310069904522,0.12725478443785376,4.527622255259844,0.6766415778028992,-0.6603124224947245,88,0.15374072241709244,0.07475007830044456,0.0,0.5333140487366528,0.5680525077657826,9,4,10,-0.25,1.5,1,0.6,multi,3,2,4,6,ew
sl-0.25|tp1000000000.0|sm1|st0.6|multi|k324|h6|ew,0.1724444415851767,0.12725478443785376,4.518965714732293,0.6707912366123682,-0.6603124224947245,88,0.15365647043517264,0.07475007830044456,0.0,0.5324715289174546,0.5596273095738014,9,4,10,-0.25,1000000000.0,1,0.6,multi,3,2,4,6,ew
sl-0.3|tp0.75|sm1|st0.6|breadth_tight|k333|h6|ew,0.17865197011748668,0.12725478443785376,5.139718567963292,0.7954423463216053,-0.6202667949597892,100,0.15344518891962788,0.0932806014533123,0.0,0.31831718801050735,0.5384991580193272,9,5,10,-0.3,0.75,1,0.6,breadth_tight,3,3,3,6,ew
sl-0.3|tp0.75|sm1|st0.6|tight|k333|h6|ew,0.17865197011748668,0.12725478443785376,5.139718567963292,0.7954423463216053,-0.6202667949597892,100,0.15344518891962788,0.0932806014533123,0.0,0.31831718801050735,0.5384991580193272,9,5,10,-0.3,0.75,1,0.6,tight,3,3,3,6,ew
sl-0.3|tp1.5|sm1|st0.6|tight|k324|h6|ew,0.18143485860727626,0.12725478443785376,5.41800741694225,0.6950951489581049,-0.6673521999075731,88,0.15274978660218994,0.08958445554623073,0.0,0.5226477501166917,0.46895892627553265,9,5,10,-0.3,1.5,1,0.6,tight,3,2,4,6,ew
sl-0.3|tp1.5|sm1|st0.6|breadth_tight|k324|h6|ew,0.18143485860727626,0.12725478443785376,5.41800741694225,0.6950951489581049,-0.6673521999075731,88,0.15274978660218994,0.08958445554623073,0.0,0.5226477501166917,0.46895892627553265,9,5,10,-0.3,1.5,1,0.6,breadth_tight,3,2,4,6,ew
sl-0.25|tp0.75|sm1|st0.6|multi|k222|h6|ew,0.1664450801656745,0.12725478443785376,3.9190295727820734,0.6965678229894123,-0.737192193608277,88,0.15272545445387403,0.12951717130515583,0.0,0.394076797299193,0.46652571144394167,9,5,10,-0.25,0.75,1,0.6,multi,2,2,2,6,ew
sl-0.3|tp1000000000.0|sm1|st0.6|tight|k324|h6|ew,0.18134763585006786,0.12725478443785376,5.409285141221409,0.6893006837962994,-0.6673521999075731,88,0.15266612070816205,0.08958445554623073,0.0,0.5218110911764127,0.4605923368727424,9,5,10,-0.3,1000000000.0,1,0.6,tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm1|st0.6|breadth_tight|k324|h6|ew,0.18134763585006786,0.12725478443785376,5.409285141221409,0.6893006837962994,-0.6673521999075731,88,0.15266612070816205,0.08958445554623073,0.0,0.5218110911764127,0.4605923368727424,9,5,10,-0.3,1000000000.0,1,0.6,breadth_tight,3,2,4,6,ew
sl-0.25|tp0.75|sm0|st0.6|multi|k222|h6|ew,0.16129386658936928,0.12725478443785376,3.403908215151552,0.6409809252195491,-0.7892588396384879,88,0.15250274942503717,0.06489765266806802,0.0,0.5645925229360211,0.44425520856025535,9,4,10,-0.25,0.75,0,0.6,multi,2,2,2,6,ew
sl-0.4|tp1.5|sm1|st0.6|multi|k324|h6|ew,0.18447011012833858,0.12725478443785376,5.721532569048482,0.6772405970899323,-0.660805821268299,88,0.15211551458436962,0.054897677406224976,-0.030345507406354,0.6313677083102216,0.4055317244934997,8,4,10,-0.4,1.5,1,0.6,multi,3,2,4,6,ew
sl-0.25|tp1.0|sm1|st0.6|tight|k324|h6|ew,0.16995926775943215,0.12725478443785376,4.270448332157839,0.6717770783425412,-0.667352199907573,88,0.15207280190179845,0.09543881256658915,0.0,0.45976137781242765,0.40126045623638334,9,5,10,-0.25,1.0,1,0.6,tight,3,2,4,6,ew
sl-0.25|tp1.0|sm1|st0.6|breadth_tight|k324|h6|ew,0.16995926775943215,0.12725478443785376,4.270448332157839,0.6717770783425412,-0.667352199907573,88,0.15207280190179845,0.09543881256658915,0.0,0.45976137781242765,0.40126045623638334,9,5,10,-0.25,1.0,1,0.6,breadth_tight,3,2,4,6,ew
sl-0.2|tp1.0|sm1|st0.6|breadth_tight|k333|h6|ew,0.18365197180899462,0.12725478443785376,5.639718737114086,0.8360934172101814,-0.6202667949597892,100,0.1519365333788957,0.08375936765014536,0.0,0.41099719048313244,0.3876336039461096,9,4,10,-0.2,1.0,1,0.6,breadth_tight,3,3,3,6,ew
sl-0.2|tp1.0|sm1|st0.6|tight|k333|h6|ew,0.18365197180899462,0.12725478443785376,5.639718737114086,0.8360934172101814,-0.6202667949597892,100,0.1519365333788957,0.08375936765014536,0.0,0.41099719048313244,0.3876336039461096,9,4,10,-0.2,1.0,1,0.6,tight,3,3,3,6,ew
sl-0.3|tp1.0|sm1|st0.6|breadth_tight|k222|h6|ew,0.17733902876695185,0.12725478443785376,5.008424432909808,0.7176774837183402,-0.763648372162359,88,0.15149151495423802,0.1269798497882192,0.0,0.34775592058738214,0.3431317614803401,9,5,10,-0.3,1.0,1,0.6,breadth_tight,2,2,2,6,ew
sl-0.3|tp1.0|sm1|st0.6|tight|k222|h6|ew,0.17733902876695185,0.12725478443785376,5.008424432909808,0.7176774837183402,-0.763648372162359,88,0.15149151495423802,0.1269798497882192,0.0,0.34775592058738214,0.3431317614803401,9,5,10,-0.3,1.0,1,0.6,tight,2,2,2,6,ew
sl-0.4|tp1000000000.0|sm1|st0.6|multi|k324|h6|ew,0.18385583038309394,0.12725478443785376,5.660104594524018,0.670348115017652,-0.660805821268299,88,0.15148673189084738,0.054897677406224976,-0.030345507406354,0.6250798813749991,0.34265345514127576,8,4,10,-0.4,1000000000.0,1,0.6,multi,3,2,4,6,ew
sl-0.2|tp1000000000.0|sm0|st0.6|multi|k434|h6|ew,0.18261095515222858,0.12725478443785376,5.535617071437482,0.6322191253722451,-0.7159045783752794,100,0.15126639200148523,0.0747023407083619,0.0,0.5189368529335443,0.32061946620506276,9,4,10,-0.2,1000000000.0,0,0.6,multi,4,3,4,6,ew
sl-0.3|tp1.5|sm0|st0.6|multi|k434|h6|ew,0.18728192015672707,0.12725478443785376,6.00271357188733,0.642974010656723,-0.6649445639538639,100,0.15088273972079386,0.0668773736435897,-0.04545988244079979,0.7008060595134884,0.2822542381359227,7,3,10,-0.3,1.5,0,0.6,multi,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st0.6|multi|k324|h6|ew,0.1819005576224173,0.12725478443785376,5.464577318456354,0.6954099059876935,-0.5968049770644205,88,0.15087845648922082,0.06317653718790617,-0.0029396875671832134,0.6234650643432025,0.2818259149786215,8,4,10,-0.3,1.5,1,0.6,multi,3,2,4,6,ew
sl-1.0|tp1.0|sm0|st0.6|multi|k434|h6|ew,0.18639242631416963,0.12725478443785376,5.913764187631587,0.6314969484557797,-0.6034065287562339,100,0.1508625458458246,0.06959081269170608,-0.03214980207938989,0.646509840865273,0.2802348506389983,7,4,10,-1.0,1.0,0,0.6,multi,4,3,4,6,ew
sl-0.3|tp1000000000.0|sm1|st0.6|multi|k324|h6|ew,0.18181330048366706,0.12725478443785376,5.45585160458133,0.6895951463431075,-0.5968049770644205,88,0.1507892509221283,0.06317653718790617,-0.0029396875671832134,0.6225730086722772,0.272905358269368,8,4,10,-0.3,1000000000.0,1,0.6,multi,3,2,4,6,ew
sl-0.25|tp0.75|sm1|st0.6|multi|k333|h6|ew,0.1702709799652502,0.12725478443785376,4.301619552739644,0.778467864088247,-0.6122305559135433,100,0.150595037534086,0.07864909940139819,0.0,0.34652083075201046,0.25348401946513943,9,4,10,-0.25,0.75,1,0.6,multi,3,3,3,6,ew
sl-0.3|tp0.75|sm1|st0.6|multi|k333|h6|ew,0.179116572171234,0.12725478443785376,5.186178773338024,0.7962557354589832,-0.5397338017174685,100,0.15012554391404861,0.07864909940139819,0.0,0.4030561774633945,0.20653465746140115,9,4,10,-0.3,0.75,1,0.6,multi,3,3,3,6,ew
sl-0.25|tp1.0|sm1|st0.6|multi|k222|h6|ew,0.16811580971980855,0.12725478443785376,4.086102528195479,0.6976578197149244,-0.737192193608277,88,0.1497917900741749,0.11662889208488336,0.0,0.394076797299193,0.17315927347402854,9,5,10,-0.25,1.0,1,0.6,multi,2,2,2,6,ew
sl-0.2|tp1000000000.0|sm0|st0.6|breadth_tight|k434|h6|ew,0.18053892868460575,0.12725478443785376,5.3284144246751985,0.6256680316557801,-0.7268158485275458,100,0.14929635471882952,0.0747023407083619,0.0,0.49923648010698707,0.12361573793949035,9,4,10,-0.2,1000000000.0,0,0.6,breadth_tight,4,3,4,6,ew
sl-0.2|tp1000000000.0|sm0|st0.6|tight|k434|h6|ew,0.18053892868460575,0.12725478443785376,5.3284144246751985,0.6256680316557801,-0.7268158485275458,100,0.14929635471882952,0.0747023407083619,0.0,0.49923648010698707,0.12361573793949035,9,4,10,-0.2,1000000000.0,0,0.6,tight,4,3,4,6,ew
sl-0.3|tp1.0|sm0|st0.6|multi|k222|h6|ew,0.18427803065488702,0.12725478443785376,5.702324621703325,0.6905382347821697,-0.6518530589366586,88,0.14896826733351762,0.0779477269174148,-0.012233091394544204,0.49490423922664517,0.09080699940830109,8,4,10,-0.3,1.0,0,0.6,multi,2,2,2,6,ew
sl-0.25|tp1.0|sm0|st0.6|multi|k222|h6|ew,0.15886163712125279,0.12725478443785376,3.1606852683399023,0.6383259739768327,-0.789258839638488,88,0.14781379536021405,0.049249047498937104,0.0,0.5645925229360211,-0.024640197922057537,9,4,10,-0.25,1.0,0,0.6,multi,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st0.6|multi|k222|h6|ew,0.19454907482078299,0.12725478443785376,6.729429038292922,0.664401523047988,-0.6480643351967411,88,0.14771651683679035,0.056209849936889045,-0.05296616053939429,0.47592207097872286,-0.03436805026442506,7,4,10,-0.4,1.0,0,0.6,multi,2,2,2,6,ew
sl-0.4|tp0.75|sm1|st0.6|multi|k222|h6|ew,0.18005209219673834,0.12725478443785376,5.279730775888458,0.6952903284196981,-0.7321196026828674,88,0.1476657836985166,0.08520523110090994,0.0,0.38577910177527563,-0.0394413640918021,9,4,10,-0.4,0.75,1,0.6,multi,2,2,2,6,ew
sl-0.3|tp0.75|sm1|st0.6|multi|k222|h6|ew,0.17858171863800698,0.12725478443785376,5.132693420015322,0.7235637895511811,-0.6550526081745583,88,0.14748122582128012,0.10375645313209558,0.0,0.34775592058738214,-0.05789715181544928,9,4,10,-0.3,0.75,1,0.6,multi,2,2,2,6,ew
sl-0.2|tp0.75|sm0|st0.6|multi|k434|h6|ew,0.1793847469911496,0.12725478443785376,5.212996255329583,0.6580952734914574,-0.7159045783752795,100,0.14700878752718477,0.06997969690289718,0.0,0.5234960306872269,-0.1051409812249851,9,4,10,-0.2,0.75,0,0.6,multi,4,3,4,6,ew
sl-0.3|tp1000000000.0|sm0|st0.6|multi|k222|h6|ew,0.1805896282339754,0.12725478443785376,5.333484379612163,0.6800623631750343,-0.6518530589366585,88,0.14654573877313468,0.07556894214574639,-0.016497740651083226,0.49490423922664517,-0.15144585662999327,8,4,10,-0.3,1000000000.0,0,0.6,multi,2,2,2,6,ew
sl-0.3|tp1.5|sm0|st0.6|multi|k222|h6|ew,0.1805896282339754,0.12725478443785376,5.333484379612163,0.6800623631750343,-0.6518530589366585,88,0.14654573877313468,0.07556894214574639,-0.016497740651083226,0.49490423922664517,-0.15144585662999327,8,4,10,-0.3,1.5,0,0.6,multi,2,2,2,6,ew
